gpLine	SeqName	Position
7184	"atg006796l"	409158167.0
7185	"atg006797l"	409184614.0
7186	"atg006798l"	409215274.0
7187	"atg006799l"	409230757.0
7188	"atg006800l"	409258331.0
7189	"atg006801l"	409282586.0
7190	"atg006802l"	409304151.0
7191	"atg006803l"	409330700.0
7192	"atg006804l"	409370621.0
7193	"atg006805l"	409397739.0
7194	"atg006806l"	409430377.0
7195	"atg006807l"	409453450.0
7196	"atg006808l"	409479106.0
7197	"atg006809l"	409510845.0
7198	"atg006810l"	409535249.0
7199	"atg006811l"	409554794.0
7200	"atg006812l"	409576153.0
7201	"atg006813l"	409606281.0
7202	"atg006814l"	409627990.0
7203	"atg006815l"	409648368.0
7204	"atg006816l"	409665347.0
7205	"atg006817l"	409696229.0
7206	"atg006818l"	409719312.0
7207	"atg006819l"	409744762.0
7208	"atg006820l"	409770695.0
7209	"atg006821l"	409795897.0
7210	"atg006822l"	409821708.0
7211	"atg006823l"	409861969.0
7212	"atg006824l"	409879987.0
7213	"atg006825l"	409896590.0
7214	"atg006826l"	409928943.0
7215	"atg006827l"	409949452.0
7216	"atg006828l"	409974308.0
7217	"atg006829l"	410002555.0
7218	"atg006830l"	410020518.0
7219	"atg006831l"	410050085.0
7220	"atg006832l"	410077484.0
7221	"atg006833l"	410097621.0
7222	"atg006834l"	410133887.0
7223	"atg006835l"	410152968.0
7224	"atg006836l"	410189953.0
7225	"atg006837l"	410210421.0
7226	"atg006838l"	410229794.0
7227	"atg006839l"	410253717.0
7228	"atg006840l"	410279550.0
7229	"atg006841l"	410302020.0
7230	"atg006842l"	410322443.0
7231	"atg006843l"	410340201.0
7232	"atg006844l"	410372639.0
7233	"atg006845l"	410394068.0
7234	"atg006846l"	410399536.0
7235	"atg006847l"	410418360.0
7236	"atg006848l"	410447581.0
7237	"atg006849l"	410468138.0
7238	"atg006850l"	410489103.0
7239	"atg006851l"	410508223.0
7240	"atg006852l"	410539561.0
7241	"atg006853l"	410563272.0
7242	"atg006854l"	410594426.0
7243	"atg006855l"	410612052.0
7244	"atg006856l"	410638942.0
7245	"atg006857l"	410652629.0
7246	"atg006858l"	410669676.0
7247	"atg006859l"	410698332.0
7248	"atg006860l"	410717423.0
7249	"atg006861l"	410739941.0
7250	"atg006862l"	410783548.0
7251	"atg006863l"	410802132.0
7252	"atg006864l"	410842301.0
7253	"atg006865l"	410858102.0
7254	"atg006866l"	410875535.0
7255	"atg006867l"	410893864.0
7256	"atg006868l"	410919206.0
7257	"atg006869l"	410944533.0
7258	"atg006870l"	410972756.0
7259	"atg006871l"	410986902.0
7260	"atg006872l"	411014474.0
7261	"atg006873l"	411038788.0
7262	"atg006874l"	411061710.0
7263	"atg006875l"	411089610.0
7264	"atg006876l"	411118746.0
7265	"atg006877l"	411150053.0
7266	"atg006878l"	411177617.0
7267	"atg006879l"	411212800.0
7268	"atg006880l"	411231223.0
7269	"atg006881l"	411259616.0
7270	"atg006882l"	411279341.0
7271	"atg006883l"	411301089.0
7272	"atg006884l"	411322360.0
7273	"atg006885l"	411350556.0
7274	"atg006886l"	411369103.0
7275	"atg006887l"	411394908.0
7276	"atg006888l"	411428018.0
7277	"atg006889l"	411452905.0
7278	"atg006890l"	411485016.0
7279	"atg006891l"	411507856.0
7280	"atg006892l"	411524846.0
7281	"atg006893l"	411542988.0
7282	"atg006894l"	411566242.0
7283	"atg006895l"	411609181.0
7284	"atg006896l"	411630217.0
7285	"atg006897l"	411651635.0
7286	"atg006898l"	411676641.0
7287	"atg006899l"	411703665.0
7288	"atg006900l"	411718061.0
7289	"atg006901l"	411747425.0
7290	"atg006902l"	411781065.0
7291	"atg006903l"	411829542.0
7292	"atg006904l"	411852840.0
7293	"atg006905l"	411863904.0
7294	"atg006906l"	411872264.0
7295	"atg006907l"	411890060.0
7296	"atg006908l"	411903193.0
7297	"atg006909l"	411928242.0
7298	"atg006910l"	411943860.0
7299	"atg006911l"	411980511.0
7300	"atg006912l"	412004372.0
7301	"atg006913l"	412019202.0
7302	"atg006914l"	412056938.0
7303	"atg006915l"	412086450.0
7304	"atg006916l"	412094278.0
7305	"atg006917l"	412116877.0
7306	"atg006918l"	412152492.0
7307	"atg006919l"	412174203.0
7308	"atg006920l"	412208757.0
7309	"atg006921l"	412227789.0
7310	"atg006922l"	412247841.0
7311	"atg006923l"	412271833.0
7312	"atg006924l"	412297845.0
7313	"atg006925l"	412332653.0
7314	"atg006926l"	412351065.0
7315	"atg006927l"	412370246.0
7316	"atg006928l"	412396723.0
7317	"atg006929l"	412424272.0
7318	"atg006930l"	412447888.0
7319	"atg006931l"	412469645.0
7320	"atg006932l"	412491814.0
7321	"atg006933l"	412516440.0
7322	"atg006934l"	412533157.0
7323	"atg006935l"	412562599.0
7324	"atg006936l"	412577946.0
7325	"atg006937l"	412589220.0
7326	"atg006938l"	412606303.0
7327	"atg006939l"	412635410.0
7328	"atg006940l"	412658976.0
7329	"atg006941l"	412674342.0
7330	"atg006942l"	412692010.0
7331	"atg006943l"	412722878.0
7332	"atg006944l"	412746777.0
7333	"atg006945l"	412767586.0
7334	"atg006946l"	412797045.0
7335	"atg006947l"	412822556.0
7336	"atg006948l"	412846089.0
7337	"atg006949l"	412885600.0
7338	"atg006950l"	412900732.0
7339	"atg006951l"	412935632.0
7340	"atg006952l"	412951840.0
7341	"atg006953l"	412973312.0
7342	"atg006954l"	412995997.0
7343	"atg006955l"	413015828.0
7344	"atg006956l"	413038189.0
7345	"atg006957l"	413064085.0
7346	"atg006958l"	413089008.0
7347	"atg006959l"	413116438.0
7348	"atg006960l"	413142730.0
7349	"atg006961l"	413167507.0
7350	"atg006962l"	413194293.0
7351	"atg006963l"	413219740.0
7352	"atg006964l"	413240928.0
7353	"atg006965l"	413278757.0
7354	"atg006966l"	413303856.0
7355	"atg006967l"	413326260.0
7356	"atg006968l"	413354821.0
7357	"atg006969l"	413372967.0
7358	"atg006970l"	413398531.0
7359	"atg006971l"	413423247.0
7360	"atg006972l"	413455973.0
7361	"atg006973l"	413476457.0
7362	"atg006974l"	413494035.0
7363	"atg006975l"	413537682.0
7364	"atg006976l"	413552731.0
7365	"atg006977l"	413567370.0
7366	"atg006978l"	413598878.0
7367	"atg006979l"	413625213.0
7368	"atg006980l"	413664575.0
7369	"atg006981l"	413680742.0
7370	"atg006982l"	413700448.0
7371	"atg006983l"	413720453.0
7372	"atg006984l"	413740176.0
7373	"atg006985l"	413765398.0
7374	"atg006986l"	413802193.0
7375	"atg006987l"	413822258.0
7376	"atg006988l"	413863169.0
7377	"atg006989l"	413883459.0
7378	"atg006990l"	413896018.0
7379	"atg006991l"	413925307.0
7380	"atg006992l"	413945410.0
7381	"atg006993l"	413977871.0
7382	"atg006994l"	413998880.0
7383	"atg006995l"	414031839.0
7384	"atg006996l"	414054627.0
7385	"atg006997l"	414070588.0
7386	"atg006998l"	414109902.0
7387	"atg006999l"	414128463.0
7388	"atg007000l"	414136780.0
7389	"atg007001l"	414160380.0
7390	"atg007002l"	414185332.0
7391	"atg007003l"	414205921.0
7392	"atg007004l"	414223507.0
7393	"atg007005l"	414244941.0
7394	"atg007006l"	414260846.0
7395	"atg007007l"	414283101.0
7396	"atg007008l"	414308213.0
7397	"atg007009l"	414328266.0
7398	"atg007010l"	414349778.0
7399	"atg007011l"	414371418.0
7400	"atg007012l"	414388487.0
7401	"atg007013l"	414401964.0
7402	"atg007014l"	414418824.0
7403	"atg007015l"	414444690.0
7404	"atg007016l"	414465831.0
7405	"atg007017l"	414497563.0
7406	"atg007018l"	414520951.0
7407	"atg007019l"	414558065.0
7408	"atg007020l"	414581516.0
7409	"atg007021l"	414597323.0
7410	"atg007022l"	414617813.0
7411	"atg007023l"	414644406.0
7412	"atg007024l"	414662620.0
7413	"atg007025l"	414679440.0
7414	"atg007026l"	414696537.0
7415	"atg007027l"	414721131.0
7416	"atg007028l"	414746712.0
7417	"atg007029l"	414786116.0
7418	"atg007030l"	414803119.0
7419	"atg007031l"	414829630.0
7420	"atg007032l"	414848519.0
7421	"atg007033l"	414858021.0
7422	"atg007034l"	414876714.0
7423	"atg007035l"	414890676.0
7424	"atg007036l"	414917191.0
7425	"atg007037l"	414938912.0
7426	"atg007038l"	414950464.0
7427	"atg007039l"	414971410.0
7428	"atg007040l"	414995235.0
7429	"atg007041l"	415009894.0
7430	"atg007042l"	415036840.0
7431	"atg007043l"	415058554.0
7432	"atg007044l"	415075007.0
7433	"atg007045l"	415097498.0
7434	"atg007046l"	415123078.0
7435	"atg007047l"	415155278.0
7436	"atg007048l"	415186587.0
7437	"atg007049l"	415212809.0
7438	"atg007050l"	415240894.0
7439	"atg007051l"	415256305.0
7440	"atg007052l"	415275352.0
7441	"atg007053l"	415288286.0
7442	"atg007054l"	415308599.0
7443	"atg007055l"	415332942.0
7444	"atg007056l"	415352149.0
7445	"atg007057l"	415368255.0
7446	"atg007058l"	415389262.0
7447	"atg007059l"	415401597.0
7448	"atg007060l"	415416885.0
7449	"atg007061l"	415461417.0
7450	"atg007062l"	415478197.0
7451	"atg007063l"	415503619.0
7452	"atg007064l"	415528034.0
7453	"atg007065l"	415571073.0
7454	"atg007066l"	415599663.0
7455	"atg007067l"	415626849.0
7456	"atg007068l"	415659553.0
7457	"atg007069l"	415679682.0
7458	"atg007070l"	415700763.0
7459	"atg007071l"	415738305.0
7460	"atg007072l"	415755885.0
7461	"atg007073l"	415771837.0
7462	"atg007074l"	415792209.0
7463	"atg007075l"	415807521.0
7464	"atg007076l"	415825472.0
7465	"atg007077l"	415843329.0
7466	"atg007078l"	415859934.0
7467	"atg007079l"	415882811.0
7468	"atg007080l"	415895237.0
7469	"atg007081l"	415923442.0
7470	"atg007082l"	415936933.0
7471	"atg007083l"	415960862.0
7472	"atg007084l"	415979265.0
7473	"atg007085l"	416015441.0
7474	"atg007086l"	416035121.0
7475	"atg007087l"	416065030.0
7476	"atg007088l"	416095505.0
7477	"atg007089l"	416124432.0
7478	"atg007090l"	416165518.0
7479	"atg007091l"	416191059.0
7480	"atg007092l"	416212986.0
7481	"atg007093l"	416228621.0
7482	"atg007094l"	416254223.0
7483	"atg007095l"	416274889.0
7484	"atg007096l"	416288077.0
7485	"atg007097l"	416302854.0
7486	"atg007098l"	416327529.0
7487	"atg007099l"	416351746.0
7488	"atg007100l"	416378912.0
7489	"atg007101l"	416407690.0
7490	"atg007102l"	416433131.0
7491	"atg007103l"	416447385.0
7492	"atg007104l"	416468401.0
7493	"atg007105l"	416490020.0
7494	"atg007106l"	416512940.0
7495	"atg007107l"	416553367.0
7496	"atg007108l"	416576291.0
7497	"atg007109l"	416594303.0
7498	"atg007110l"	416632108.0
7499	"atg007111l"	416655296.0
7500	"atg007112l"	416674151.0
7501	"atg007113l"	416709995.0
7502	"atg007114l"	416720533.0
7503	"atg007115l"	416746693.0
7504	"atg007116l"	416766237.0
7505	"atg007117l"	416816393.0
7506	"atg007118l"	416852681.0
7507	"atg007119l"	416871858.0
7508	"atg007120l"	416892823.0
7509	"atg007121l"	416922523.0
7510	"atg007122l"	416948721.0
7511	"atg007123l"	416983348.0
7512	"atg007124l"	417013667.0
7513	"atg007125l"	417038643.0
7514	"atg007126l"	417072010.0
7515	"atg007127l"	417102578.0
7516	"atg007128l"	417119427.0
7517	"atg007129l"	417135643.0
7518	"atg007130l"	417159183.0
7519	"atg007131l"	417178747.0
7520	"atg007132l"	417198831.0
7521	"atg007133l"	417209147.0
7522	"atg007134l"	417242019.0
7523	"atg007135l"	417272784.0
7524	"atg007136l"	417299985.0
7525	"atg007137l"	417320101.0
7526	"atg007138l"	417353399.0
7527	"atg007139l"	417370381.0
7528	"atg007140l"	417398965.0
7529	"atg007141l"	417427181.0
7530	"atg007142l"	417453388.0
7531	"atg007143l"	417480158.0
7532	"atg007144l"	417493313.0
7533	"atg007145l"	417542367.0
7534	"atg007146l"	417567522.0
7535	"atg007147l"	417584488.0
7536	"atg007148l"	417609412.0
7537	"atg007149l"	417631703.0
7538	"atg007150l"	417649115.0
7539	"atg007151l"	417678041.0
7540	"atg007152l"	417696808.0
7541	"atg007153l"	417725260.0
7542	"atg007154l"	417739857.0
7543	"atg007155l"	417761469.0
7544	"atg007156l"	417786553.0
7545	"atg007157l"	417801136.0
7546	"atg007158l"	417818396.0
7547	"atg007159l"	417850660.0
7548	"atg007160l"	417873073.0
7549	"atg007161l"	417895427.0
7550	"atg007162l"	417920489.0
7551	"atg007163l"	417964596.0
7552	"atg007164l"	417982906.0
7553	"atg007165l"	418023563.0
7554	"atg007166l"	418050876.0
7555	"atg007167l"	418069792.0
7556	"atg007168l"	418112292.0
7557	"atg007169l"	418137482.0
7558	"atg007170l"	418157819.0
7559	"atg007171l"	418207121.0
7560	"atg007172l"	418234844.0
7561	"atg007173l"	418259495.0
7562	"atg007174l"	418282028.0
7563	"atg007175l"	418298106.0
7564	"atg007176l"	418322075.0
7565	"atg007177l"	418335833.0
7566	"atg007178l"	418353977.0
7567	"atg007179l"	418375382.0
7568	"atg007180l"	418394214.0
7569	"atg007181l"	418409810.0
7570	"atg007182l"	418426416.0
7571	"atg007183l"	418443950.0
7572	"atg007184l"	418458398.0
7573	"atg007185l"	418478135.0
7574	"atg007186l"	418527552.0
7575	"atg007187l"	418552687.0
7576	"atg007188l"	418580612.0
7577	"atg007189l"	418597378.0
7578	"atg007190l"	418624509.0
7579	"atg007191l"	418642527.0
7580	"atg007192l"	418670628.0
7581	"atg007193l"	418696665.0
7582	"atg007194l"	418719747.0
7583	"atg007195l"	418734312.0
7584	"atg007196l"	418749123.0
7585	"atg007197l"	418777593.0
7586	"atg007198l"	418791522.0
7587	"atg007199l"	418813802.0
7588	"atg007200l"	418841598.0
7589	"atg007201l"	418871442.0
7590	"atg007202l"	418894402.0
7591	"atg007203l"	418924751.0
7592	"atg007204l"	418935305.0
7593	"atg007205l"	418950723.0
7594	"atg007206l"	418986352.0
7595	"atg007207l"	419009765.0
7596	"atg007208l"	419032959.0
7597	"atg007209l"	419049741.0
7598	"atg007210l"	419074541.0
7599	"atg007211l"	419103471.0
7600	"atg007212l"	419116244.0
7601	"atg007213l"	419144570.0
7602	"atg007214l"	419164964.0
7603	"atg007215l"	419186569.0
7604	"atg007216l"	419210165.0
7605	"atg007217l"	419234253.0
7606	"atg007218l"	419257249.0
7607	"atg007219l"	419279956.0
7608	"atg007220l"	419288951.0
7609	"atg007221l"	419317527.0
7610	"atg007222l"	419343608.0
7611	"atg007223l"	419373177.0
7612	"atg007224l"	419406038.0
7613	"atg007225l"	419425246.0
7614	"atg007226l"	419443853.0
7615	"atg007227l"	419467811.0
7616	"atg007228l"	419482230.0
7617	"atg007229l"	419513651.0
7618	"atg007230l"	419534739.0
7619	"atg007231l"	419561119.0
7620	"atg007232l"	419600221.0
7621	"atg007233l"	419636089.0
7622	"atg007234l"	419658340.0
7623	"atg007235l"	419670196.0
7624	"atg007236l"	419692839.0
7625	"atg007237l"	419714411.0
7626	"atg007238l"	419738482.0
7627	"atg007239l"	419758072.0
7628	"atg007240l"	419783844.0
7629	"atg007241l"	419822749.0
7630	"atg007242l"	419836170.0
7631	"atg007243l"	419857063.0
7632	"atg007244l"	419887452.0
7633	"atg007245l"	419924186.0
7634	"atg007246l"	419947898.0
7635	"atg007247l"	419963513.0
7636	"atg007248l"	419987490.0
7637	"atg007249l"	419997281.0
7638	"atg007250l"	420017837.0
7639	"atg007251l"	420043845.0
7640	"atg007252l"	420081008.0
7641	"atg007253l"	420098144.0
7642	"atg007254l"	420124290.0
7643	"atg007255l"	420147807.0
7644	"atg007256l"	420168386.0
7645	"atg007257l"	420184490.0
7646	"atg007258l"	420208042.0
7647	"atg007259l"	420221239.0
7648	"atg007260l"	420237036.0
7649	"atg007261l"	420273893.0
7650	"atg007262l"	420301328.0
7651	"atg007263l"	420326191.0
7652	"atg007264l"	420343492.0
7653	"atg007265l"	420366161.0
7654	"atg007266l"	420385529.0
7655	"atg007267l"	420422841.0
7656	"atg007268l"	420442524.0
7657	"atg007269l"	420470055.0
7658	"atg007270l"	420504000.0
7659	"atg007271l"	420521516.0
7660	"atg007272l"	420549158.0
7661	"atg007273l"	420583137.0
7662	"atg007274l"	420614088.0
7663	"atg007275l"	420638159.0
7664	"atg007276l"	420660817.0
7665	"atg007277l"	420676594.0
7666	"atg007278l"	420696566.0
7667	"atg007279l"	420717268.0
7668	"atg007280l"	420736135.0
7669	"atg007281l"	420755733.0
7670	"atg007282l"	420807026.0
7671	"atg007283l"	420823827.0
7672	"atg007284l"	420843171.0
7673	"atg007285l"	420879357.0
7674	"atg007286l"	420906721.0
7675	"atg007287l"	420946598.0
7676	"atg007288l"	420955503.0
7677	"atg007289l"	420990748.0
7678	"atg007290l"	421003936.0
7679	"atg007291l"	421032702.0
7680	"atg007292l"	421051677.0
7681	"atg007293l"	421077131.0
7682	"atg007294l"	421102840.0
7683	"atg007295l"	421111394.0
7684	"atg007296l"	421136920.0
7685	"atg007297l"	421159994.0
7686	"atg007298l"	421187216.0
7687	"atg007299l"	421213615.0
7688	"atg007300l"	421247983.0
7689	"atg007301l"	421275999.0
7690	"atg007302l"	421289215.0
7691	"atg007303l"	421305235.0
7692	"atg007304l"	421326750.0
7693	"atg007305l"	421351914.0
7694	"atg007306l"	421371352.0
7695	"atg007307l"	421396391.0
7696	"atg007308l"	421423165.0
7697	"atg007309l"	421429050.0
7698	"atg007310l"	421474638.0
7699	"atg007311l"	421499524.0
7700	"atg007312l"	421512476.0
7701	"atg007313l"	421527424.0
7702	"atg007314l"	421544701.0
7703	"atg007315l"	421581977.0
7704	"atg007316l"	421606221.0
7705	"atg007317l"	421633748.0
7706	"atg007318l"	421657870.0
7707	"atg007319l"	421678329.0
7708	"atg007320l"	421695031.0
7709	"atg007321l"	421715245.0
7710	"atg007322l"	421739379.0
7711	"atg007323l"	421769029.0
7712	"atg007324l"	421793810.0
7713	"atg007325l"	421824982.0
7714	"atg007326l"	421844720.0
7715	"atg007327l"	421878835.0
7716	"atg007328l"	421894105.0
7717	"atg007329l"	421920314.0
7718	"atg007330l"	421939457.0
7719	"atg007331l"	421969103.0
7720	"atg007332l"	421989773.0
7721	"atg007333l"	422019217.0
7722	"atg007334l"	422038196.0
7723	"atg007335l"	422060629.0
7724	"atg007336l"	422081598.0
7725	"atg007337l"	422104270.0
7726	"atg007338l"	422140734.0
7727	"atg007339l"	422183495.0
7728	"atg007340l"	422207648.0
7729	"atg007341l"	422242652.0
7730	"atg007342l"	422266561.0
7731	"atg007343l"	422288675.0
7732	"atg007344l"	422314706.0
7733	"atg007345l"	422328961.0
7734	"atg007346l"	422349353.0
7735	"atg007347l"	422387684.0
7736	"atg007348l"	422413761.0
7737	"atg007349l"	422437555.0
7738	"atg007350l"	422476609.0
7739	"atg007351l"	422510311.0
7740	"atg007352l"	422529157.0
7741	"atg007353l"	422562725.0
7742	"atg007354l"	422588860.0
7743	"atg007355l"	422608324.0
7744	"atg007356l"	422629662.0
7745	"atg007357l"	422652922.0
7746	"atg007358l"	422678297.0
7747	"atg007359l"	422710022.0
7748	"atg007360l"	422724606.0
7749	"atg007361l"	422750020.0
7750	"atg007362l"	422770312.0
7751	"atg007363l"	422794367.0
7752	"atg007364l"	422818525.0
7753	"atg007365l"	422841096.0
7754	"atg007366l"	422871502.0
7755	"atg007367l"	422895646.0
7756	"atg007368l"	422919486.0
7757	"atg007369l"	422933572.0
7758	"atg007370l"	422954380.0
7759	"atg007371l"	422970428.0
7760	"atg007372l"	422990444.0
7761	"atg007373l"	423012713.0
7762	"atg007374l"	423032509.0
7763	"atg007375l"	423047279.0
7764	"atg007376l"	423066314.0
7765	"atg007377l"	423082427.0
7766	"atg007378l"	423098975.0
7767	"atg007379l"	423124586.0
7768	"atg007380l"	423145499.0
7769	"atg007381l"	423165622.0
7770	"atg007382l"	423188430.0
7771	"atg007383l"	423211808.0
7772	"atg007384l"	423235268.0
7773	"atg007385l"	423248541.0
7774	"atg007386l"	423266340.0
7775	"atg007387l"	423287432.0
7776	"atg007388l"	423293867.0
7777	"atg007389l"	423313127.0
7778	"atg007390l"	423353261.0
7779	"atg007391l"	423372330.0
7780	"atg007392l"	423388787.0
7781	"atg007393l"	423406425.0
7782	"atg007394l"	423459829.0
7783	"atg007395l"	423484381.0
7784	"atg007396l"	423504113.0
7785	"atg007397l"	423514461.0
7786	"atg007398l"	423531379.0
7787	"atg007399l"	423548064.0
7788	"atg007400l"	423573618.0
7789	"atg007401l"	423588306.0
7790	"atg007402l"	423608497.0
7791	"atg007403l"	423641967.0
7792	"atg007404l"	423669654.0
7793	"atg007405l"	423703562.0
7794	"atg007406l"	423724403.0
7795	"atg007407l"	423750099.0
7796	"atg007408l"	423768942.0
7797	"atg007409l"	423793583.0
7798	"atg007410l"	423810652.0
7799	"atg007411l"	423839399.0
7800	"atg007412l"	423862110.0
7801	"atg007413l"	423883021.0
7802	"atg007414l"	423906499.0
7803	"atg007415l"	423917773.0
7804	"atg007416l"	423931807.0
7805	"atg007417l"	423951326.0
7806	"atg007418l"	423978876.0
7807	"atg007419l"	423995935.0
7808	"atg007420l"	424031481.0
7809	"atg007421l"	424054762.0
7810	"atg007422l"	424079277.0
7811	"atg007423l"	424101388.0
7812	"atg007424l"	424133050.0
7813	"atg007425l"	424152572.0
7814	"atg007426l"	424176927.0
7815	"atg007427l"	424199082.0
7816	"atg007428l"	424205950.0
7817	"atg007429l"	424230787.0
7818	"atg007430l"	424244993.0
7819	"atg007431l"	424261846.0
7820	"atg007432l"	424300612.0
7821	"atg007433l"	424333169.0
7822	"atg007434l"	424359491.0
7823	"atg007435l"	424398101.0
7824	"atg007436l"	424443893.0
7825	"atg007437l"	424479681.0
7826	"atg007438l"	424495342.0
7827	"atg007439l"	424521806.0
7828	"atg007440l"	424547901.0
7829	"atg007441l"	424571705.0
7830	"atg007442l"	424578088.0
7831	"atg007443l"	424619712.0
7832	"atg007444l"	424637165.0
7833	"atg007445l"	424661439.0
7834	"atg007446l"	424678011.0
7835	"atg007447l"	424694754.0
7836	"atg007448l"	424727859.0
7837	"atg007449l"	424745707.0
7838	"atg007450l"	424762387.0
7839	"atg007451l"	424787905.0
7840	"atg007452l"	424806973.0
7841	"atg007453l"	424846187.0
7842	"atg007454l"	424860251.0
7843	"atg007455l"	424905052.0
7844	"atg007456l"	424919735.0
7845	"atg007457l"	424934074.0
7846	"atg007458l"	424969114.0
7847	"atg007459l"	424996073.0
7848	"atg007460l"	425025209.0
7849	"atg007461l"	425042005.0
7850	"atg007462l"	425053751.0
7851	"atg007463l"	425082248.0
7852	"atg007464l"	425100459.0
7853	"atg007465l"	425125277.0
7854	"atg007466l"	425145914.0
7855	"atg007467l"	425168619.0
7856	"atg007468l"	425187114.0
7857	"atg007469l"	425204715.0
7858	"atg007470l"	425218210.0
7859	"atg007471l"	425241637.0
7860	"atg007472l"	425261275.0
7861	"atg007473l"	425284918.0
